ACO000036458;ACOS00037607;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK P&G;10000712;PANTENE SPO HAIR FALL CONTROL 42X12X10ML;P&G;5;0;8.624,00;43.120,00;43.120,00;47.863,20;0;0;0;0;0;0;0;0
ACO000036458;ACOS00037607;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK P&G;10000715;REJOICE SHAMPO HIJAB 3IN1 SCH 42X12X10ML;P&G;5;0;8.624,00;43.120,00;43.120,00;47.863,20;0;0;0;0;0;0;0;0
ACO000036458;ACOS00037607;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK P&G;10000709;PANTENE SHAMPOO ANTI DANDRUFF 42X12X10ML;P&G;5;0;8.624,00;43.120,00;43.120,00;47.863,20;0;0;0;0;0;0;0;0
ACO000036458;ACOS00037607;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK P&G;10000732;REJOICE SHAMPOO RICH 42X12X10ML;P&G;5;0;8.624,00;43.120,00;43.120,00;47.863,20;0;0;0;0;0;0;0;0
ACO000036458;ACOS00037607;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK P&G;10001088;PANTENE SHAMPOO ANTI DANDRUFF 24X130ML;P&G;2;0;19.774,00;39.548,00;39.548,00;43.898,28;0;0;0;0;0;0;0;0
ACO000036459;ACOS00037608;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;463;SURYANTO;PASAR IKAN SAMPING ASEW KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK DKT;MD01-07003;SUTRA GERIGI 50X24X3S;DKT SUTRA;3;0;7.325,64;21.976,92;21.976,92;24.394,38;0;0;0;0;0;0;0;0
ACO000036460;ACOS00037609;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;824;AHIN;PASAR IKAN KOBA SEBELAH ASEW;GT;PROVISION SMALL STORE;;  ;;PRODUK P&G;10000982;DOWNY FLORAL PINK SACHET 60X11ML;P&G;60;0;4.358,00;261.480,00;245.791,20;272.828,23;0;6;0;0;0;0;15.688,80;0
ACO000036461;ACOS00037612;21/06/2022 10:50;SRBGK05 ;Input;Penjualan Kredit;539;SATU/ MURNI;JL.POS KOBA;GT;PROVISION SMALL STORE;;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;15;0;7.636,37;114.545,55;114.545,55;127.145,56;0;0;0;0;0;0;0;0
ACO000036462;ACOS00037613;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;313;CANDRA II / TJHIA TJIE HIOK;JL. POS KOBA;GT;PROVISION SMALL STORE;;  ;;;NC74127;NC FCL KILOAN 700GR X 20;UNIVENUS;10;0;26.727,27;267.272,70;267.272,70;296.672,70;0;0;0;0;0;0;0;0
ACO000036462;ACOS00037613;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;313;CANDRA II / TJHIA TJIE HIOK;JL. POS KOBA;GT;PROVISION SMALL STORE;;  ;;;NC14038B;NC TLT CORE NON EMB 1 ROLL 238S X 120 GT;UNIVENUS;120;0;2.718,18;326.181,60;326.181,60;362.061,58;0;0;0;0;0;0;0;0
ACO000036463;ACOS00037622;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;590;ONEAL;JL. KENANGA;GT;PROVISION SMALL STORE;;  ;;;NC74035;NC FCL KILOAN 900GR X 20 GT;UNIVENUS;10;0;30.630,63;306.306,30;306.306,30;339.999,99;0;0;0;0;0;0;0;0
ACO000036463;ACOS00037622;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;590;ONEAL;JL. KENANGA;GT;PROVISION SMALL STORE;;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;36;0;7.636,37;274.909,32;274.909,32;305.149,35;0;0;0;0;0;0;0;0
ACO000036464;ACOS00037614;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;590;ONEAL;JL. KENANGA;GT;PROVISION SMALL STORE;;  ;;PRODUK P&G;10000982;DOWNY FLORAL PINK SACHET 60X11ML;P&G;60;0;4.358,00;261.480,00;245.791,20;272.828,23;0;6;0;0;0;0;15.688,80;0
ACO000036465;ACOS00037616;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;468;APOTIK SEHAT;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK DKT;MD01-02012;SUTRA OK 24X12X12S;DKT SUTRA;24;4;26.055,90;625.341,60;619.088,18;687.187,88;0;0;1;0;0;0;6.253,42;0
ACO000036465;ACOS00037616;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;468;APOTIK SEHAT;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK DKT;MD01-01012;SUTRA CLASSIC 24X12X12S;DKT SUTRA;24;4;17.895,90;429.501,60;425.206,58;471.979,30;0;0;1;0;0;0;4.295,02;0
ACO000036465;ACOS00037616;21/06/2022 10:51;SRBGK05 ;Input;Penjualan Kredit;468;APOTIK SEHAT;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;PRODUK DKT;MD02-02012;FIESTA STRAWBERRY 20X12X12S;DKT SUTRA;9;1;35.051,28;315.461,52;312.306,91;346.660,67;0;0;1;0;0;0;3.154,61;0
ACO000036466;ACOS00037623;21/06/2022 10:52;SRBGK05 ;Input;Penjualan Kredit;309;BAHAGIA / LIE MIE AN;JL.POS DEPAN IPORI KOBA;GT;PROVISION SMALL STORE;;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;36;0;7.636,37;274.909,32;274.909,32;305.149,35;0;0;0;0;0;0;0;0
ACO000036467;ACOS00037627;21/06/2022 10:52;SRBGK05 ;Input;Penjualan Kredit;165;CAHAYA / RESHY PENDA;DS. NIBUNG KOBA;GT;PROVISION LARGE STORE;;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;12;0;1.680,00;20.160,00;20.160,00;22.377,60;0;0;0;0;0;0;0;0
ACO000036473;ACOS00037602;21/06/2022 11:12;SRBGK05 ;Input;Penjualan Tunai;1728;TRIANI;JL.BARU KOBA;GT;PROVISION LARGE STORE;;  ;;CASH;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;12;0;22.702,71;272.432,52;272.432,52;302.400,10;0;0;0;0;0;0;0;0
ACO000036473;ACOS00037602;21/06/2022 11:12;SRBGK05 ;Input;Penjualan Tunai;1728;TRIANI;JL.BARU KOBA;GT;PROVISION LARGE STORE;;  ;;CASH;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;12;0;5.150,00;61.800,00;61.800,00;68.598,00;0;0;0;0;0;0;0;0
ACO000036473;ACOS00037602;21/06/2022 11:12;SRBGK05 ;Input;Penjualan Tunai;1728;TRIANI;JL.BARU KOBA;GT;PROVISION LARGE STORE;;  ;;CASH;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;15;0;7.636,37;114.545,55;114.545,55;127.145,56;0;0;0;0;0;0;0;0
ACO000036473;ACOS00037602;21/06/2022 11:12;SRBGK05 ;Input;Penjualan Tunai;1728;TRIANI;JL.BARU KOBA;GT;PROVISION LARGE STORE;;  ;;CASH;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0;0;0;0;0;0;0;0
ACO000036474;ACOS00037625;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;508;AHO / SAK HO;JL. KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;36;0;22.702,71;817.297,56;809.124,58;898.128,28;0;0;1;0;0;0;8.172,98;0
ACO000036474;ACOS00037625;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;508;AHO / SAK HO;JL. KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;96;0;8.818,19;846.546,24;838.080,78;930.269,67;0;0;1;0;0;0;8.465,46;0
ACO000036474;ACOS00037625;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;508;AHO / SAK HO;JL. KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;120;0;5.150,00;618.000,00;611.820,00;679.120,20;0;0;1;0;0;0;6.180,00;0
ACO000036474;ACOS00037625;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;508;AHO / SAK HO;JL. KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;NC15432;NC FCL BOX PERF 60s X 72;UNIVENUS;216;0;5.697,73;1.230.709,68;1.218.402,58;1.352.426,86;0;0;1;0;0;0;12.307,10;0
ACO000036475;ACOS00037626;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;1225;TOKO CAHAYA;KAMPUNG JAWA LEWAT TK.PLASTIK HENDRI;GT;PROVISION SMALL STORE;;  ;;;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;12;0;22.702,71;272.432,52;272.432,52;302.400,10;0;0;0;0;0;0;0;0
ACO000036475;ACOS00037626;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;1225;TOKO CAHAYA;KAMPUNG JAWA LEWAT TK.PLASTIK HENDRI;GT;PROVISION SMALL STORE;;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0;0;0;0;0;0;0;0
ACO000036475;ACOS00037626;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;1225;TOKO CAHAYA;KAMPUNG JAWA LEWAT TK.PLASTIK HENDRI;GT;PROVISION SMALL STORE;;  ;;;PS11208B;PS ELG TWL CALORIE ABSORB 1 ROLL 18X70S;UNIVENUS;18;0;10.518,18;189.327,24;189.327,24;210.153,24;0;0;0;0;0;0;0;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;NC24399B;NICE FACIAL SOFT PACK 36X250S GT RE-SPEC;UNIVENUS;72;0;7.636,37;549.818,64;544.320,45;604.195,70;0;0;1;0;0;0;5.498,19;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;NC24375;NICE FACIAL SOFT PACK 60 X 180'S - GT;UNIVENUS;60;0;5.150,00;309.000,00;305.910,00;339.560,10;0;0;1;0;0;0;3.090,00;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;PS41563;PS SMRT HKY PERF 6 PACK 12s X 40;UNIVENUS;40;0;4.160,00;166.400,00;164.736,00;182.856,96;0;0;1;0;0;0;1.664,00;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;36;0;22.702,71;817.297,56;809.124,58;898.128,28;0;0;1;0;0;0;8.172,98;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;PS31229;PASEO SMART FACIAL TRAVEL PACK 50'S GT;UNIVENUS;80;0;1.680,00;134.400,00;133.056,00;147.692,16;0;0;1;0;0;0;1.344,00;0
ACO000036476;ACOS00037642;21/06/2022 11:13;SRBGK05 ;Input;Penjualan Kredit;242;YONG MIN SIN;JL.KENANGA KOBA;GT;PROVISION LARGE STORE;;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;48;0;8.818,19;423.273,12;419.040,39;465.134,83;0;0;1;0;0;0;4.232,73;0
ACO000036477;ACOS00037648;21/06/2022 11:14;SRBGK05 ;Input;Penjualan Kredit;136;MITRA / HUNG LING;JL.KENANGA ATAS KOBA;GT;PROVISION LARGE STORE;;  ;;;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;96;0;8.818,19;846.546,24;846.546,24;939.666,33;0;0;0;0;0;0;0;0
ACO000036477;ACOS00037648;21/06/2022 11:14;SRBGK05 ;Input;Penjualan Kredit;136;MITRA / HUNG LING;JL.KENANGA ATAS KOBA;GT;PROVISION LARGE STORE;;  ;;;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;24;0;22.702,71;544.865,04;544.865,04;604.800,19;0;0;0;0;0;0;0;0
ACO000036497;ACOS00037688;21/06/2022 11:26;SRBGK05 ;Input;Penjualan Tunai;1746;SINAR BULAN;KOBA SEBELUM TOKO FIKAR;GT;PROVISION SMALL STORE;;  ;;CASH;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;12;0;8.818,19;105.818,28;105.818,28;117.458,29;0;0;0;0;0;0;0;0
ACO000036497;ACOS00037688;21/06/2022 11:26;SRBGK05 ;Input;Penjualan Tunai;1746;SINAR BULAN;KOBA SEBELUM TOKO FIKAR;GT;PROVISION SMALL STORE;;  ;;CASH;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;12;0;22.702,71;272.432,52;272.432,52;302.400,10;0;0;0;0;0;0;0;0
ACO000036500;ACOS00037692;21/06/2022 11:28;SRBGK05 ;Input;Penjualan Tunai;1571;KOSMETIK BELLEZA;KOBA DEPAN TK.AISEN;GT;PROVISION SMALL STORE;;  ;;CASH;JLM24306;JL FCL SOFT PACK 12 X 250S MP ISI 4;UNIVENUS;9;0;22.702,71;204.324,39;204.324,39;226.800,07;0;0;0;0;0;0;0;0
ACO000036500;ACOS00037692;21/06/2022 11:28;SRBGK05 ;Input;Penjualan Tunai;1571;KOSMETIK BELLEZA;KOBA DEPAN TK.AISEN;GT;PROVISION SMALL STORE;;  ;;CASH;PS21213B;PS SMRT FCL SOFT PACK 48X250S GT;UNIVENUS;6;0;8.818,19;52.909,14;52.909,14;58.729,15;0;0;0;0;0;0;0;0
